start_time,end_time,target_views,settled_as,video_name
2024-07-12T12:15:00+0530,2024-07-12T12:30:00+0530,47.39M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T12:20:00+0530,2024-07-12T12:40:00+0530,20.90M,Yes,Round2Hell - EPL Season 3
2024-07-12T12:20:00+0530,2024-07-12T12:30:00+0530,47.41M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T12:20:00+0530,2024-07-12T12:40:00+0530,20.93M,Yes,Round2Hell - EPL Season 3
2024-07-12T12:20:00+0530,2024-07-12T12:40:00+0530,20.95M,Yes,Round2Hell - EPL Season 3
2024-07-12T12:25:00+0530,2024-07-12T12:40:00+0530,20.99M,No,Round2Hell - EPL Season 3
2024-07-12T12:30:00+0530,2024-07-12T12:50:00+0530,47.46M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T12:30:00+0530,2024-07-12T12:40:00+0530,20.99M,No,Round2Hell - EPL Season 3
2024-07-12T12:40:00+0530,2024-07-12T13:00:00+0530,21.05M,Yes,Round2Hell - EPL Season 3
2024-07-12T12:40:00+0530,2024-07-12T13:00:00+0530,21.09M,No,Round2Hell - EPL Season 3
2024-07-12T12:45:00+0530,2024-07-12T12:55:00+0530,87.65M,Yes,MrBeast - I Built 100 Homes
2024-07-12T12:50:00+0530,2024-07-12T13:10:00+0530,47.52M,No,Kendrick Lamar - Not Like Us
2024-07-12T12:50:00+0530,2024-07-12T13:00:00+0530,21.08M,No,Round2Hell - EPL Season 3
2024-07-12T12:55:00+0530,2024-07-12T13:55:00+0530,87.69M,Yes,MrBeast - I Built 100 Homes
2024-07-12T13:00:00+0530,2024-07-12T13:20:00+0530,21.12M,Yes,Round2Hell - EPL Season 3
2024-07-12T13:00:00+0530,2024-07-12T13:20:00+0530,21.13M,Yes,Round2Hell - EPL Season 3
2024-07-12T13:10:00+0530,2024-07-12T13:30:00+0530,47.53M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T13:10:00+0530,2024-07-12T13:20:00+0530,21.17M,No,Round2Hell - EPL Season 3
2024-07-12T13:10:00+0530,2024-07-12T13:20:00+0530,21.17M,No,Round2Hell - EPL Season 3
2024-07-12T13:15:00+0530,2024-07-12T13:30:00+0530,47.57M,No,Kendrick Lamar - Not Like Us
2024-07-12T13:20:00+0530,2024-07-12T13:55:00+0530,87.74M,No,MrBeast - I Built 100 Homes
2024-07-12T13:20:00+0530,2024-07-12T13:40:00+0530,21.25M,No,Round2Hell - EPL Season 3
2024-07-12T13:25:00+0530,2024-07-12T13:45:00+0530,21.22M,No,Round2Hell - EPL Season 3
2024-07-12T13:25:00+0530,2024-07-12T13:45:00+0530,47.55M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T13:40:00+0530,2024-07-12T14:00:00+0530,21.20M,Yes,Round2Hell - EPL Season 3
2024-07-12T13:40:00+0530,2024-07-12T14:00:00+0530,21.21M,Yes,Round2Hell - EPL Season 3
2024-07-12T13:45:00+0530,2024-07-12T14:00:00+0530,21.25M,Yes,Round2Hell - EPL Season 3
2024-07-12T13:45:00+0530,2024-07-12T14:00:00+0530,21.25M,Yes,Round2Hell - EPL Season 3
2024-07-12T13:50:00+0530,2024-07-12T14:10:00+0530,47.57M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T13:50:00+0530,2024-07-12T14:10:00+0530,47.61M,No,Kendrick Lamar - Not Like Us
2024-07-12T13:55:00+0530,2024-07-12T14:55:00+0530,87.79M,Yes,MrBeast - I Built 100 Homes
2024-07-12T13:55:00+0530,2024-07-12T14:15:00+0530,21.37M,No,Round2Hell - EPL Season 3
2024-07-12T14:00:00+0530,2024-07-12T14:20:00+0530,21.35M,Yes,Round2Hell - EPL Season 3
2024-07-12T14:10:00+0530,2024-07-12T14:30:00+0530,47.61M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T14:15:00+0530,2024-07-12T14:30:00+0530,47.64M,No,Kendrick Lamar - Not Like Us
2024-07-12T14:15:00+0530,2024-07-12T14:35:00+0530,21.45M,No,Round2Hell - EPL Season 3
2024-07-12T14:25:00+0530,2024-07-12T14:45:00+0530,21.48M,No,Round2Hell - EPL Season 3
2024-07-12T14:25:00+0530,2024-07-12T14:45:00+0530,47.66M,No,Kendrick Lamar - Not Like Us
2024-07-12T14:40:00+0530,2024-07-12T15:00:00+0530,21.43M,Yes,Round2Hell - EPL Season 3
2024-07-12T14:40:00+0530,2024-07-12T15:00:00+0530,21.45M,Yes,Round2Hell - EPL Season 3
2024-07-12T14:45:00+0530,2024-07-12T15:00:00+0530,21.48M,Yes,Round2Hell - EPL Season 3
2024-07-12T14:50:00+0530,2024-07-12T15:10:00+0530,47.67M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T14:50:00+0530,2024-07-12T14:55:00+0530,87.80M,Yes,MrBeast - I Built 100 Homes
2024-07-12T14:50:00+0530,2024-07-12T15:00:00+0530,21.50M,Yes,Round2Hell - EPL Season 3
2024-07-12T14:55:00+0530,2024-07-12T15:10:00+0530,47.70M,No,Kendrick Lamar - Not Like Us
2024-07-12T15:00:00+0530,2024-07-12T16:00:00+0530,87.88M,Yes,MrBeast - I Built 100 Homes
2024-07-12T15:00:00+0530,2024-07-12T15:20:00+0530,21.60M,No,Round2Hell - EPL Season 3
2024-07-12T15:00:00+0530,2024-07-12T15:20:00+0530,21.61M,No,Round2Hell - EPL Season 3
2024-07-12T15:05:00+0530,2024-07-12T15:25:00+0530,47.71M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T15:15:00+0530,2024-07-12T15:25:00+0530,47.73M,No,Kendrick Lamar - Not Like Us
2024-07-12T15:15:00+0530,2024-07-12T15:35:00+0530,21.71M,No,Round2Hell - EPL Season 3
2024-07-12T15:20:00+0530,2024-07-12T15:40:00+0530,21.78M,No,Round2Hell - EPL Season 3
2024-07-12T15:30:00+0530,2024-07-12T15:50:00+0530,47.77M,No,Kendrick Lamar - Not Like Us
2024-07-12T15:40:00+0530,2024-07-12T16:00:00+0530,21.71M,Yes,Round2Hell - EPL Season 3
2024-07-12T15:40:00+0530,2024-07-12T16:00:00+0530,21.71M,Yes,Round2Hell - EPL Season 3
2024-07-12T15:50:00+0530,2024-07-12T16:10:00+0530,47.75M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T15:50:00+0530,2024-07-12T16:10:00+0530,47.76M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T15:50:00+0530,2024-07-12T16:00:00+0530,21.72M,Yes,Round2Hell - EPL Season 3
2024-07-12T15:50:00+0530,2024-07-12T16:00:00+0530,21.72M,Yes,Round2Hell - EPL Season 3
2024-07-12T15:55:00+0530,2024-07-12T16:55:00+0530,87.92M,Yes,MrBeast - I Built 100 Homes
2024-07-12T16:00:00+0530,2024-07-12T16:20:00+0530,21.81M,Yes,Round2Hell - EPL Season 3
2024-07-12T16:00:00+0530,2024-07-12T16:10:00+0530,47.77M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T16:05:00+0530,2024-07-12T16:25:00+0530,21.82M,Yes,Round2Hell - EPL Season 3
2024-07-12T16:10:00+0530,2024-07-12T16:30:00+0530,47.79M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T16:15:00+0530,2024-07-12T16:25:00+0530,21.88M,No,Round2Hell - EPL Season 3
2024-07-12T16:20:00+0530,2024-07-12T16:40:00+0530,21.96M,No,Round2Hell - EPL Season 3
2024-07-12T16:20:00+0530,2024-07-12T16:30:00+0530,47.81M,No,Kendrick Lamar - Not Like Us
2024-07-12T16:25:00+0530,2024-07-12T16:55:00+0530,87.98M,No,MrBeast - I Built 100 Homes
2024-07-12T16:25:00+0530,2024-07-12T16:45:00+0530,22.00M,No,Round2Hell - EPL Season 3
2024-07-12T16:25:00+0530,2024-07-12T16:45:00+0530,47.85M,No,Kendrick Lamar - Not Like Us
2024-07-12T16:40:00+0530,2024-07-12T17:00:00+0530,21.93M,Yes,Round2Hell - EPL Season 3
2024-07-12T16:40:00+0530,2024-07-12T17:00:00+0530,21.99M,Yes,Round2Hell - EPL Season 3
2024-07-12T16:45:00+0530,2024-07-12T17:00:00+0530,22.03M,No,Round2Hell - EPL Season 3
2024-07-12T16:50:00+0530,2024-07-12T17:10:00+0530,47.85M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T16:50:00+0530,2024-07-12T17:00:00+0530,22.03M,No,Round2Hell - EPL Season 3
2024-07-12T16:55:00+0530,2024-07-12T17:10:00+0530,47.87M,No,Kendrick Lamar - Not Like Us
2024-07-12T17:00:00+0530,2024-07-12T18:00:00+0530,88.04M,Yes,MrBeast - I Built 100 Homes
2024-07-12T17:00:00+0530,2024-07-12T17:20:00+0530,22.12M,No,Round2Hell - EPL Season 3
2024-07-12T17:00:00+0530,2024-07-12T17:20:00+0530,22.12M,No,Round2Hell - EPL Season 3
2024-07-12T17:10:00+0530,2024-07-12T17:30:00+0530,47.87M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T17:15:00+0530,2024-07-12T17:30:00+0530,47.90M,No,Kendrick Lamar - Not Like Us
2024-07-12T17:20:00+0530,2024-07-12T17:40:00+0530,22.21M,No,Round2Hell - EPL Season 3
2024-07-12T17:20:00+0530,2024-07-12T17:40:00+0530,22.26M,No,Round2Hell - EPL Season 3
2024-07-12T17:30:00+0530,2024-07-12T17:50:00+0530,47.92M,No,Kendrick Lamar - Not Like Us
2024-07-12T17:40:00+0530,2024-07-12T18:00:00+0530,22.19M,Yes,Round2Hell - EPL Season 3
2024-07-12T17:40:00+0530,2024-07-12T18:00:00+0530,22.23M,Yes,Round2Hell - EPL Season 3
2024-07-12T17:40:00+0530,2024-07-12T18:00:00+0530,22.24M,Yes,Round2Hell - EPL Season 3
2024-07-12T17:50:00+0530,2024-07-12T18:10:00+0530,47.94M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T17:50:00+0530,2024-07-12T18:00:00+0530,22.28M,No,Round2Hell - EPL Season 3
2024-07-12T17:50:00+0530,2024-07-12T18:00:00+0530,22.28M,No,Round2Hell - EPL Season 3
2024-07-12T18:00:00+0530,2024-07-12T19:00:00+0530,88.11M,Yes,MrBeast - I Built 100 Homes
2024-07-12T18:00:00+0530,2024-07-12T18:20:00+0530,22.36M,No,Round2Hell - EPL Season 3
2024-07-12T18:00:00+0530,2024-07-12T18:10:00+0530,47.94M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T18:00:00+0530,2024-07-12T18:10:00+0530,47.94M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T18:00:00+0530,2024-07-12T18:10:00+0530,47.94M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T18:00:00+0530,2024-07-12T18:20:00+0530,22.36M,No,Round2Hell - EPL Season 3
2024-07-12T18:10:00+0530,2024-07-12T18:30:00+0530,47.96M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T18:15:00+0530,2024-07-12T18:30:00+0530,47.98M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T18:15:00+0530,2024-07-12T18:35:00+0530,22.46M,No,Round2Hell - EPL Season 3
2024-07-12T18:20:00+0530,2024-07-12T18:30:00+0530,47.99M,No,Kendrick Lamar - Not Like Us
2024-07-12T18:25:00+0530,2024-07-12T18:45:00+0530,22.47M,No,Round2Hell - EPL Season 3
2024-07-12T18:30:00+0530,2024-07-12T18:50:00+0530,48.02M,No,Kendrick Lamar - Not Like Us
2024-07-12T18:40:00+0530,2024-07-12T19:00:00+0530,22.41M,Yes,Round2Hell - EPL Season 3
2024-07-12T18:40:00+0530,2024-07-12T19:00:00+0530,22.43M,Yes,Round2Hell - EPL Season 3
2024-07-12T18:40:00+0530,2024-07-12T19:00:00+0530,22.44M,Yes,Round2Hell - EPL Season 3
2024-07-12T18:45:00+0530,2024-07-12T19:00:00+0530,22.46M,Yes,Round2Hell - EPL Season 3
2024-07-12T18:50:00+0530,2024-07-12T19:10:00+0530,48.02M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T18:50:00+0530,2024-07-12T19:00:00+0530,22.48M,No,Round2Hell - EPL Season 3
2024-07-12T18:55:00+0530,2024-07-12T19:00:00+0530,88.13M,Yes,MrBeast - I Built 100 Homes
2024-07-12T18:55:00+0530,2024-07-12T19:10:00+0530,48.06M,No,Kendrick Lamar - Not Like Us
2024-07-12T19:00:00+0530,2024-07-12T20:00:00+0530,88.24M,No,MrBeast - I Built 100 Homes
2024-07-12T19:00:00+0530,2024-07-12T19:20:00+0530,22.56M,No,Round2Hell - EPL Season 3
2024-07-12T19:05:00+0530,2024-07-12T19:25:00+0530,22.57M,No,Round2Hell - EPL Season 3
2024-07-12T19:10:00+0530,2024-07-12T19:30:00+0530,48.05M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T19:20:00+0530,2024-07-12T19:40:00+0530,22.55M,Yes,Round2Hell - EPL Season 3
2024-07-12T19:20:00+0530,2024-07-12T19:30:00+0530,48.07M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T19:20:00+0530,2024-07-12T19:40:00+0530,22.59M,No,Round2Hell - EPL Season 3
2024-07-12T19:25:00+0530,2024-07-12T19:40:00+0530,22.60M,No,Round2Hell - EPL Season 3
2024-07-12T19:25:00+0530,2024-07-12T19:45:00+0530,48.12M,No,Kendrick Lamar - Not Like Us
2024-07-12T19:40:00+0530,2024-07-12T20:00:00+0530,22.63M,Yes,Round2Hell - EPL Season 3
2024-07-12T19:40:00+0530,2024-07-12T20:00:00+0530,22.61M,Yes,Round2Hell - EPL Season 3
2024-07-12T19:50:00+0530,2024-07-12T20:10:00+0530,48.11M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T19:50:00+0530,2024-07-12T20:10:00+0530,48.13M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T19:50:00+0530,2024-07-12T20:00:00+0530,22.64M,Yes,Round2Hell - EPL Season 3
2024-07-12T19:55:00+0530,2024-07-12T20:55:00+0530,88.29M,Yes,MrBeast - I Built 100 Homes
2024-07-12T19:55:00+0530,2024-07-12T20:15:00+0530,22.75M,No,Round2Hell - EPL Season 3
2024-07-12T20:00:00+0530,2024-07-12T20:10:00+0530,48.16M,No,Kendrick Lamar - Not Like Us
2024-07-12T20:05:00+0530,2024-07-12T20:25:00+0530,22.74M,No,Round2Hell - EPL Season 3
2024-07-12T20:10:00+0530,2024-07-12T20:30:00+0530,48.19M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T20:20:00+0530,2024-07-12T20:40:00+0530,22.75M,Yes,Round2Hell - EPL Season 3
2024-07-12T20:20:00+0530,2024-07-12T20:40:00+0530,22.80M,No,Round2Hell - EPL Season 3
2024-07-12T20:25:00+0530,2024-07-12T20:45:00+0530,48.24M,No,Kendrick Lamar - Not Like Us
2024-07-12T20:30:00+0530,2024-07-12T20:40:00+0530,22.77M,No,Round2Hell - EPL Season 3
2024-07-12T20:40:00+0530,2024-07-12T21:00:00+0530,22.78M,Yes,Round2Hell - EPL Season 3
2024-07-12T20:40:00+0530,2024-07-12T21:00:00+0530,22.79M,Yes,Round2Hell - EPL Season 3
2024-07-12T20:45:00+0530,2024-07-12T21:00:00+0530,22.80M,Yes,Round2Hell - EPL Season 3
2024-07-12T20:50:00+0530,2024-07-12T20:55:00+0530,88.30M,Yes,MrBeast - I Built 100 Homes
2024-07-12T20:50:00+0530,2024-07-12T21:10:00+0530,48.24M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T20:50:00+0530,2024-07-12T21:00:00+0530,22.82M,Yes,Round2Hell - EPL Season 3
2024-07-12T20:50:00+0530,2024-07-12T21:00:00+0530,22.82M,Yes,Round2Hell - EPL Season 3
2024-07-12T20:55:00+0530,2024-07-12T21:10:00+0530,48.29M,No,Kendrick Lamar - Not Like Us
2024-07-12T21:00:00+0530,2024-07-12T22:00:00+0530,88.42M,Yes,MrBeast - I Built 100 Homes
2024-07-12T21:00:00+0530,2024-07-12T21:20:00+0530,22.91M,No,Round2Hell - EPL Season 3
2024-07-12T21:05:00+0530,2024-07-12T21:25:00+0530,22.91M,No,Round2Hell - EPL Season 3
2024-07-12T21:10:00+0530,2024-07-12T21:30:00+0530,48.29M,No,Kendrick Lamar - Not Like Us
2024-07-12T21:20:00+0530,2024-07-12T21:40:00+0530,22.86M,Yes,Round2Hell - EPL Season 3
2024-07-12T21:20:00+0530,2024-07-12T21:40:00+0530,22.87M,Yes,Round2Hell - EPL Season 3
2024-07-12T21:25:00+0530,2024-07-12T21:40:00+0530,22.87M,Yes,Round2Hell - EPL Season 3
2024-07-12T21:25:00+0530,2024-07-12T21:40:00+0530,22.89M,Yes,Round2Hell - EPL Season 3
2024-07-12T21:25:00+0530,2024-07-12T21:40:00+0530,22.89M,Yes,Round2Hell - EPL Season 3
2024-07-12T21:25:00+0530,2024-07-12T21:45:00+0530,48.30M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T21:30:00+0530,2024-07-12T21:45:00+0530,48.33M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T21:30:00+0530,2024-07-12T21:40:00+0530,22.90M,Yes,Round2Hell - EPL Season 3
2024-07-12T21:30:00+0530,2024-07-12T21:40:00+0530,22.90M,Yes,Round2Hell - EPL Season 3
2024-07-12T21:40:00+0530,2024-07-12T22:00:00+0530,22.98M,Yes,Round2Hell - EPL Season 3
2024-07-12T21:40:00+0530,2024-07-12T22:00:00+0530,23.05M,No,Round2Hell - EPL Season 3
2024-07-12T21:50:00+0530,2024-07-12T22:10:00+0530,48.40M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T21:50:00+0530,2024-07-12T22:00:00+0530,23.02M,Yes,Round2Hell - EPL Season 3
2024-07-12T22:00:00+0530,2024-07-12T23:00:00+0530,88.54M,No,MrBeast - I Built 100 Homes
2024-07-12T22:00:00+0530,2024-07-12T22:20:00+0530,23.12M,No,Round2Hell - EPL Season 3
2024-07-12T22:05:00+0530,2024-07-12T22:25:00+0530,23.10M,No,Round2Hell - EPL Season 3
2024-07-12T22:05:00+0530,2024-07-12T22:25:00+0530,48.43M,No,Kendrick Lamar - Not Like Us
2024-07-12T22:20:00+0530,2024-07-12T22:40:00+0530,23.06M,Yes,Round2Hell - EPL Season 3
2024-07-12T22:20:00+0530,2024-07-12T22:40:00+0530,23.07M,Yes,Round2Hell - EPL Season 3
2024-07-12T22:25:00+0530,2024-07-12T22:40:00+0530,23.10M,Yes,Round2Hell - EPL Season 3
2024-07-12T22:25:00+0530,2024-07-12T22:40:00+0530,23.10M,Yes,Round2Hell - EPL Season 3
2024-07-12T22:30:00+0530,2024-07-12T22:50:00+0530,48.44M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T22:30:00+0530,2024-07-12T22:50:00+0530,48.48M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T22:30:00+0530,2024-07-12T22:40:00+0530,23.14M,No,Round2Hell - EPL Season 3
2024-07-12T22:30:00+0530,2024-07-12T22:40:00+0530,23.14M,No,Round2Hell - EPL Season 3
2024-07-12T22:35:00+0530,2024-07-12T22:55:00+0530,23.26M,No,Round2Hell - EPL Season 3
2024-07-12T22:40:00+0530,2024-07-12T22:50:00+0530,48.51M,No,Kendrick Lamar - Not Like Us
2024-07-12T22:40:00+0530,2024-07-12T23:00:00+0530,23.29M,No,Round2Hell - EPL Season 3
2024-07-12T22:50:00+0530,2024-07-12T23:10:00+0530,48.55M,No,Kendrick Lamar - Not Like Us
2024-07-12T22:55:00+0530,2024-07-12T23:55:00+0530,88.58M,Yes,MrBeast - I Built 100 Homes
2024-07-12T22:55:00+0530,2024-07-12T23:15:00+0530,23.40M,No,Round2Hell - EPL Season 3
2024-07-12T10:40:00+0530,2024-07-13T00:00:00+0530,3.72M,Yes,Sourav Joshi - 1st Business Class Flight
2024-07-12T23:00:00+0530,2024-07-12T23:20:00+0530,23.36M,No,Round2Hell - EPL Season 3
2024-07-12T23:10:00+0530,2024-07-12T23:30:00+0530,48.56M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T23:10:00+0530,2024-07-13T00:00:00+0530,3.61M,Yes,Sourav Joshi - 1st Business Class Flight
2024-07-12T23:20:00+0530,2024-07-12T23:40:00+0530,23.36M,Yes,Round2Hell - EPL Season 3
2024-07-12T23:20:00+0530,2024-07-12T23:30:00+0530,48.58M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T23:20:00+0530,2024-07-12T23:40:00+0530,23.45M,No,Round2Hell - EPL Season 3
2024-07-12T23:25:00+0530,2024-07-12T23:45:00+0530,23.47M,No,Round2Hell - EPL Season 3
2024-07-12T23:25:00+0530,2024-07-13T00:00:00+0530,3.76M,No,Sourav Joshi - 1st Business Class Flight
2024-07-12T23:25:00+0530,2024-07-12T23:45:00+0530,48.66M,No,Kendrick Lamar - Not Like Us
2024-07-12T23:35:00+0530,2024-07-12T23:55:00+0530,88.62M,No,MrBeast - I Built 100 Homes
2024-07-12T23:35:00+0530,2024-07-12T23:55:00+0530,23.51M,Yes,Round2Hell - EPL Season 3
2024-07-12T23:45:00+0530,2024-07-13T00:05:00+0530,23.51M,Yes,Round2Hell - EPL Season 3
2024-07-12T23:50:00+0530,2024-07-13T00:10:00+0530,48.66M,Yes,Kendrick Lamar - Not Like Us
2024-07-12T23:50:00+0530,2024-07-13T00:10:00+0530,48.71M,No,Kendrick Lamar - Not Like Us
2024-07-12T23:50:00+0530,2024-07-13T00:05:00+0530,23.58M,Yes,Round2Hell - EPL Season 3
2024-07-12T23:55:00+0530,2024-07-13T00:55:00+0530,88.67M,Yes,MrBeast - I Built 100 Homes
2024-07-13T00:00:00+0530,2024-07-13T00:20:00+0530,23.70M,No,Round2Hell - EPL Season 3
2024-07-13T00:00:00+0530,2024-07-13T00:20:00+0530,23.70M,No,Round2Hell - EPL Season 3
2024-07-13T00:10:00+0530,2024-07-13T00:30:00+0530,48.72M,Yes,Kendrick Lamar - Not Like Us
2024-07-13T00:20:00+0530,2024-07-13T00:40:00+0530,23.62M,Yes,Round2Hell - EPL Season 3
2024-07-13T00:20:00+0530,2024-07-13T00:40:00+0530,23.65M,Yes,Round2Hell - EPL Season 3
2024-07-13T00:20:00+0530,2024-07-13T00:40:00+0530,23.66M,Yes,Round2Hell - EPL Season 3
2024-07-13T00:25:00+0530,2024-07-13T00:40:00+0530,23.73M,Yes,Round2Hell - EPL Season 3
2024-07-13T00:25:00+0530,2024-07-13T00:40:00+0530,23.73M,Yes,Round2Hell - EPL Season 3
2024-07-13T00:25:00+0530,2024-07-13T00:45:00+0530,48.77M,Yes,Kendrick Lamar - Not Like Us
2024-07-13T00:35:00+0530,2024-07-13T00:55:00+0530,88.70M,Yes,MrBeast - I Built 100 Homes
2024-07-13T00:35:00+0530,2024-07-13T00:45:00+0530,48.80M,No,Kendrick Lamar - Not Like Us
2024-07-13T00:40:00+0530,2024-07-13T01:00:00+0530,23.86M,Yes,Round2Hell - EPL Season 3
2024-07-13T00:40:00+0530,2024-07-13T01:00:00+0530,23.86M,Yes,Round2Hell - EPL Season 3
2024-07-13T00:45:00+0530,2024-07-13T00:55:00+0530,88.72M,Yes,MrBeast - I Built 100 Homes
2024-07-13T00:50:00+0530,2024-07-13T01:10:00+0530,48.88M,No,Kendrick Lamar - Not Like Us
2024-07-13T01:00:00+0530,2024-07-13T02:00:00+0530,88.81M,Yes,MrBeast - I Built 100 Homes
2024-07-13T01:00:00+0530,2024-07-13T01:20:00+0530,23.98M,No,Round2Hell - EPL Season 3
2024-07-13T01:00:00+0530,2024-07-13T01:20:00+0530,23.96M,No,Round2Hell - EPL Season 3
2024-07-13T01:05:00+0530,2024-07-13T01:25:00+0530,48.88M,Yes,Kendrick Lamar - Not Like Us
2024-07-13T01:15:00+0530,2024-07-13T01:25:00+0530,48.92M,Yes,Kendrick Lamar - Not Like Us
2024-07-13T01:20:00+0530,2024-07-13T01:40:00+0530,24.05M,No,Round2Hell - EPL Season 3
2024-07-13T01:20:00+0530,2024-07-13T01:40:00+0530,24.09M,No,Round2Hell - EPL Season 3
2024-07-13T01:25:00+0530,2024-07-13T01:45:00+0530,49.00M,No,Kendrick Lamar - Not Like Us
2024-07-13T01:50:00+0530,2024-07-13T02:10:00+0530,49.06M,No,Kendrick Lamar - Not Like Us
2024-07-13T01:55:00+0530,2024-07-13T02:55:00+0530,88.84M,Yes,MrBeast - I Built 100 Homes
2024-07-13T02:05:00+0530,2024-07-13T02:25:00+0530,49.06M,Yes,Kendrick Lamar - Not Like Us
2024-07-13T02:15:00+0530,2024-07-13T02:55:00+0530,88.91M,No,MrBeast - I Built 100 Homes
2024-07-13T02:15:00+0530,2024-07-13T02:25:00+0530,49.11M,No,Kendrick Lamar - Not Like Us
2024-07-13T02:25:00+0530,2024-07-13T02:45:00+0530,49.13M,Yes,Kendrick Lamar - Not Like Us
2024-07-13T02:50:00+0530,2024-07-13T03:10:00+0530,49.23M,No,Kendrick Lamar - Not Like Us
2024-07-13T02:55:00+0530,2024-07-13T03:55:00+0530,88.90M,Yes,MrBeast - I Built 100 Homes
2024-07-13T03:05:00+0530,2024-07-13T03:55:00+0530,88.97M,Yes,MrBeast - I Built 100 Homes
2024-07-13T03:05:00+0530,2024-07-13T03:25:00+0530,49.26M,No,Kendrick Lamar - Not Like Us
2024-07-13T03:25:00+0530,2024-07-13T03:45:00+0530,49.28M,Yes,Kendrick Lamar - Not Like Us
2024-07-13T03:35:00+0530,2024-07-13T03:45:00+0530,49.33M,No,Kendrick Lamar - Not Like Us
2024-07-13T03:45:00+0530,2024-07-13T04:05:00+0530,49.37M,No,Kendrick Lamar - Not Like Us
2024-07-13T03:50:00+0530,2024-07-13T03:55:00+0530,88.97M,Yes,MrBeast - I Built 100 Homes
2024-07-13T03:55:00+0530,2024-07-13T04:55:00+0530,88.98M,Yes,MrBeast - I Built 100 Homes
2024-07-13T04:05:00+0530,2024-07-13T04:55:00+0530,89.06M,No,MrBeast - I Built 100 Homes
2024-07-13T04:05:00+0530,2024-07-13T04:25:00+0530,49.42M,No,Kendrick Lamar - Not Like Us
2024-07-13T04:25:00+0530,2024-07-13T04:45:00+0530,49.44M,Yes,Kendrick Lamar - Not Like Us
2024-07-13T04:35:00+0530,2024-07-13T04:45:00+0530,49.48M,No,Kendrick Lamar - Not Like Us
2024-07-13T04:50:00+0530,2024-07-13T05:10:00+0530,49.51M,Yes,Kendrick Lamar - Not Like Us
2024-07-13T04:55:00+0530,2024-07-13T05:55:00+0530,89.05M,Yes,MrBeast - I Built 100 Homes
2024-07-13T05:00:00+0530,2024-07-13T05:55:00+0530,89.12M,No,MrBeast - I Built 100 Homes
2024-07-13T05:00:00+0530,2024-07-13T05:10:00+0530,49.55M,No,Kendrick Lamar - Not Like Us
2024-07-13T05:00:00+0530,2024-07-13T05:10:00+0530,49.55M,No,Kendrick Lamar - Not Like Us
2024-07-13T05:10:00+0530,2024-07-13T05:30:00+0530,49.60M,No,Kendrick Lamar - Not Like Us
2024-07-13T05:25:00+0530,2024-07-13T05:45:00+0530,49.56M,Yes,Kendrick Lamar - Not Like Us
2024-07-13T05:35:00+0530,2024-07-13T05:45:00+0530,49.56M,Yes,Kendrick Lamar - Not Like Us
2024-07-13T05:35:00+0530,2024-07-13T05:45:00+0530,49.58M,Yes,Kendrick Lamar - Not Like Us
2024-07-13T05:50:00+0530,2024-07-13T06:10:00+0530,49.68M,No,Kendrick Lamar - Not Like Us
2024-07-13T06:00:00+0530,2024-07-13T07:00:00+0530,89.13M,Yes,MrBeast - I Built 100 Homes
2024-07-13T06:10:00+0530,2024-07-13T06:30:00+0530,49.73M,No,Kendrick Lamar - Not Like Us
2024-07-13T06:15:00+0530,2024-07-13T07:00:00+0530,89.18M,No,MrBeast - I Built 100 Homes
2024-07-13T06:25:00+0530,2024-07-13T06:45:00+0530,49.70M,Yes,Kendrick Lamar - Not Like Us
